New 32byte val;New 32byte 2nd val;Player Id;Weight;Height;Nacionalized;Nation;Early_cross;def_prowess;Clearing;Low_pass;place_kicking;Goal_celeb;LB;coverage;catching;Jump;Header;Ball_control;GK;GoalKeeping;Reflexes;Finishing;Ball_winning;Speed;Penalty_kick;Kicking_power;Dribling;Explosive_power;Stamina;Swerve;Pink_2;Age;Lofted_pass;Physical Contact;Body_Balance;Attacking_Prowess;Weak_foot_use;DMF;ulti_nuevo;Running_arm_mov;Dribling_arm_mov;Corner_kick;FORM;Position;Free_kick;Playing_Style;Pinpoint Crossing;Sombrero;Runing_Hutching;SS;Blue_2;RWF;LMF;RB;LWF;CF;CB;Dribling_hutching;AMF;Weak_foot_acc;RMF;Injury_res;CMF;COM Speeding Bullet;Scotch Move;GK Long Throw;Long Throw;Scissors Feint;Track Back;Super-sub;Rabona;Acrobatic Finishing;Stronger Foot;Knuckle Shot;First-time Shot;COM Incisive Run;CHECK22;Hidden Player;COM Long Ranger ;One-touch Pass;Heel Trick;UNK 27;Man Marking;UNK29; Marseille Turn; Heading;Outside Curler;Captaincy;Malicia;Low Punt Trajectory;COM Trickster;Low Lofted Pass;Fighting Spirit;Flip Flap;Weighted Pass;CHECK3;CHECK4;COM Mazing Run;Acrobatic Clear;COM Long Ball Expert;Cut Behind & Turn; Long Range Drive;Shirt_name;Name
0;0;60795;75;180;0;228;0;52;40;74;62;0;0;40;40;72;66;75;0;40;40;64;51;76;1;74;75;76;76;65;0;30;72;73;60;68;3;0;1;1;1;1;4;8;1;0;0;0;1;1;0;0;0;0;0;0;0;1;2;2;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;JOSE PEDRO;PEDRÓ
2369;0;60798;84;198;0;80;0;46;40;66;60;0;0;40;40;75;74;71;0;40;40;71;56;75;1;77;69;73;75;60;1;25;65;82;71;71;3;0;2;1;1;1;4;12;1;13;0;0;1;1;0;0;0;0;0;2;0;1;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SIMY;S. NWANKWO
1973;0;60800;77;182;0;228;0;64;40;74;61;0;0;40;40;71;60;79;0;40;40;63;67;79;1;77;78;78;79;60;0;26;73;77;71;65;4;2;2;1;1;1;4;5;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;4;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PELE;PELÉ
235;0;60801;76;190;0;228;0;77;40;69;60;39;0;40;40;77;80;68;0;40;40;58;80;71;1;75;65;70;75;60;0;25;60;80;60;61;4;0;4;1;1;1;6;1;1;0;0;0;1;0;0;0;0;0;0;0;2;1;0;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;R. FERREIRA;R. FERREIRA
0;0;60804;84;190;0;83;0;73;40;69;58;118;1;40;40;81;76;66;0;40;40;54;71;61;1;67;61;62;72;61;2;24;67;85;69;57;2;0;2;1;1;1;4;1;1;0;0;0;1;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;O. DIAKHITE;O. DIAKHITE
0;0;60805;75;176;0;80;0;53;40;65;62;90;1;40;40;76;64;71;0;40;40;60;50;80;1;73;76;81;73;63;0;25;67;69;59;65;4;0;1;1;1;1;4;9;1;0;0;0;1;0;0;0;2;0;2;0;0;1;0;4;2;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FEMI BALOGUN;F. BALOGUN
1256;0;60817;73;176;0;147;0;50;40;71;67;49;0;40;40;68;60;73;0;40;40;69;45;81;1;73;74;81;75;71;0;26;72;71;69;73;3;0;2;1;4;1;6;8;1;0;0;0;1;1;0;1;2;0;2;0;0;1;2;3;1;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PINARES;C. PINARES
2543;0;60819;67;175;0;147;0;59;40;68;56;97;0;40;40;70;68;64;0;40;40;67;59;66;1;70;69;69;73;67;0;23;64;70;62;64;3;1;1;3;4;3;4;5;1;0;0;0;1;0;1;0;0;0;0;0;0;2;1;3;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CUBILLOS;B. CUBILLOS
2191;0;60825;81;182;0;144;0;64;40;67;59;72;0;40;40;70;64;63;0;40;40;62;65;75;1;69;60;73;74;55;0;26;70;75;65;68;3;1;2;1;1;1;4;3;1;0;0;0;1;0;0;1;0;2;0;0;1;1;2;2;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GOMEZ;J. GÓMEZ
0;0;60834;74;180;0;238;0;74;40;67;62;5;2;40;40;80;64;69;0;40;40;55;75;76;1;65;72;78;76;67;1;27;71;76;70;69;2;0;2;1;4;1;4;2;1;11;0;0;1;0;0;0;2;1;0;0;1;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MOUBANDJE;F. MOUBANDJE
1362;0;60835;77;188;0;215;0;70;40;82;61;17;0;40;40;75;79;79;0;40;40;69;78;75;1;77;74;73;84;62;0;23;78;83;77;76;2;2;4;1;1;1;5;5;1;7;0;0;1;0;0;1;0;0;0;0;0;1;1;3;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;GAGLIARDINI;R. GAGLIARDINI
118;0;60839;63;174;0;197;0;65;40;70;61;6;2;40;40;74;67;71;0;40;40;63;67;75;2;72;72;73;76;65;0;26;71;71;66;69;3;1;1;1;3;4;5;3;2;11;0;0;1;0;0;0;0;2;0;0;1;1;0;3;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MARZO;S. MARZO
351;0;60841;72;173;0;76;0;45;40;74;72;0;0;40;40;70;62;76;0;40;40;67;41;75;1;77;80;74;70;74;1;25;73;67;77;73;2;0;2;1;1;1;5;8;1;0;0;0;1;2;0;2;2;0;2;0;0;1;2;3;2;3;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;BEL HASSANI;I. BEL HASSANI
100;0;60842;70;180;0;197;0;66;40;60;55;22;1;40;40;64;60;65;0;40;40;57;67;81;1;65;67;82;70;60;1;25;63;70;66;65;2;0;2;1;1;1;4;3;1;11;0;0;1;0;0;0;0;2;0;0;1;1;0;2;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VERMIJL;M. VERMIJL
118;0;60844;70;182;0;224;0;74;40;78;67;14;2;40;40;76;75;78;0;40;40;61;73;75;1;71;73;71;76;71;1;22;85;74;76;68;2;2;4;8;8;5;3;4;10;8;0;0;1;0;0;0;0;0;0;0;2;1;0;2;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HENDRIX;J. HENDRIX
1051;0;60847;65;168;0;56;0;72;40;84;77;0;1;40;40;75;60;80;0;40;40;67;75;76;4;72;81;80;84;75;0;26;83;74;81;60;2;2;4;5;6;6;6;4;3;7;0;0;1;0;0;0;1;0;0;0;0;2;2;2;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;SERI;J. SERI
0;0;60855;74;182;0;148;0;47;40;65;62;0;0;40;40;80;75;72;0;40;40;77;45;82;1;80;71;81;82;67;0;24;66;81;64;77;3;0;2;1;1;1;5;12;1;1;0;0;1;1;0;0;0;0;0;2;0;1;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BORJA;M. BORJA
0;0;60856;88;190;0;208;0;71;40;64;59;0;0;40;40;75;69;63;0;40;40;54;70;74;1;66;60;70;73;56;0;23;63;75;67;53;2;0;2;1;1;1;3;1;1;0;0;0;1;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;KONE;M. KONÉ
2610;0;60863;71;175;0;204;0;68;40;66;54;24;0;40;40;80;62;68;0;40;40;55;73;85;1;60;71;88;75;61;1;27;64;63;68;65;2;0;3;1;1;1;5;3;1;11;0;0;1;0;0;0;0;2;0;0;0;1;0;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HUNT;J. HUNT
102;0;60865;75;185;0;204;0;71;40;75;62;103;0;40;40;70;65;75;0;40;40;65;70;75;1;71;72;75;79;64;1;23;73;72;69;70;2;2;3;1;1;1;6;4;1;8;0;0;1;0;0;0;0;0;0;0;1;1;1;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CHALOBAH;N. CHALOBAH
192;0;60868;65;173;0;228;1;53;40;68;70;58;1;40;40;55;60;79;0;40;40;61;50;78;1;77;78;80;75;77;0;26;79;60;75;72;1;0;3;1;1;6;5;9;6;14;1;0;1;1;0;1;1;0;2;0;0;1;1;1;1;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;ALEX;ALEX
1978;0;60873;73;179;0;64;0;50;40;66;60;0;0;40;40;73;63;71;0;40;40;61;50;83;1;73;71;80;74;60;0;22;65;72;70;67;2;1;1;1;1;1;4;10;1;4;0;0;1;1;0;2;1;0;2;1;0;1;1;3;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BARNES OSEI;B. OSEI
195;0;60875;71;183;0;236;0;76;40;74;58;3;0;40;40;70;72;73;0;40;40;58;77;74;1;69;64;74;77;63;1;22;70;73;63;58;2;0;1;1;5;1;4;1;1;0;0;0;1;0;2;0;0;0;0;0;2;3;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DAVID COSTAS;DAVID COSTAS
1765;0;60877;64;170;0;236;0;56;40;72;62;3;1;40;40;61;65;68;0;40;40;65;60;77;1;67;77;78;67;65;0;26;64;61;75;67;4;0;2;5;5;1;4;6;1;0;0;0;1;0;0;0;2;0;1;0;0;1;0;4;1;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIGUE GARCIA;MIGUEL GARCÍA
0;0;60878;81;188;236;221;0;56;67;64;59;55;0;71;70;74;66;60;2;74;72;58;63;64;1;76;54;67;66;66;1;24;68;82;60;43;1;0;2;1;1;1;3;0;1;0;0;0;1;0;2;0;0;0;0;0;0;3;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DIMITRIEVSKI;S. DIMITRIEVSKI
370;0;60879;66;173;0;236;0;55;40;71;67;20;0;40;40;64;61;73;0;40;40;72;51;77;1;76;74;79;79;69;1;25;69;66;72;71;3;0;3;4;4;1;4;10;1;0;0;0;2;0;0;2;2;0;2;0;0;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;EMBARBA;ADRI EMBARBA
216;0;60881;71;181;0;73;0;49;40;68;64;97;0;40;40;74;68;68;0;40;40;74;45;81;1;74;68;81;75;63;0;24;67;72;77;73;3;0;2;1;1;1;5;12;1;4;0;0;1;1;0;2;0;0;2;2;0;1;0;3;0;3;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NIANE;A. NIANE
101;0;60883;63;180;0;210;0;56;40;77;56;101;0;40;40;57;60;75;0;40;40;56;59;63;1;66;67;72;70;62;1;20;73;60;60;66;2;1;2;1;1;1;6;5;1;5;0;0;1;0;0;0;0;0;0;0;0;1;2;3;0;2;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZELALEM;G. ZELALEM
2191;0;60890;71;173;0;147;0;68;40;68;65;3;0;40;40;73;68;66;0;40;40;63;66;74;1;72;66;77;79;60;0;23;68;69;70;67;3;2;1;1;2;1;4;4;1;0;0;0;1;0;0;0;0;2;0;0;1;1;1;2;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MANZANO;F. MANZANO
2191;0;60891;75;187;0;147;0;70;40;57;56;0;2;40;40;70;70;66;0;40;40;60;71;66;3;69;62;73;78;61;0;24;57;78;68;64;3;0;2;1;3;1;3;1;7;0;0;0;1;0;0;0;1;0;0;0;2;1;0;3;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OYARZUN;D. OYARZÚN
101;0;60893;70;183;204;80;0;51;40;68;63;9;0;40;40;66;69;66;0;40;40;68;49;88;1;66;69;89;65;68;0;22;64;77;73;68;2;0;1;1;1;1;4;12;1;1;0;0;1;1;0;1;1;0;1;2;0;1;1;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;AKPOM;C. AKPOM
1974;0;60896;76;184;0;304;0;74;40;74;57;54;0;40;40;81;75;70;0;40;40;55;71;63;1;68;65;66;81;60;2;26;68;78;75;69;2;2;2;1;1;1;4;4;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;2;0;3;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N. VUKCEVIC;N.S. VUKCEVIC
2209;0;60898;88;190;0;147;0;55;75;64;48;0;0;74;74;75;60;52;2;78;75;45;45;68;1;73;52;68;69;50;1;22;65;75;66;45;2;0;1;1;1;1;6;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ESPINOZA;N. ESPINOZA
115;0;60901;70;179;76;208;0;57;40;72;63;48;0;40;40;63;62;67;0;40;40;61;53;75;3;65;63;72;65;65;1;22;67;73;72;68;2;0;2;1;4;1;4;8;1;0;0;0;1;1;0;1;2;0;1;0;0;1;2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;KAABOUNI;Y. KAABOUNI
115;0;60902;76;182;0;208;0;70;40;63;56;68;2;40;40;74;64;65;0;40;40;50;72;76;1;69;66;75;73;67;1;23;60;70;65;65;2;0;2;1;1;1;4;2;1;0;1;0;1;0;0;0;1;0;0;0;1;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PELLENARD;T. PELLENARD
115;0;60903;74;176;208;46;0;72;40;69;58;101;0;40;40;74;68;70;0;40;40;58;70;75;1;73;67;74;84;63;1;22;67;69;75;65;2;2;2;1;4;1;3;4;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DALMEIDA;S. D'ALMEIDA
115;0;60904;73;175;0;46;0;50;40;70;61;73;0;40;40;71;64;64;0;40;40;67;46;77;1;77;73;82;69;58;0;22;67;65;62;69;2;0;2;1;3;1;3;10;1;0;0;0;1;1;0;2;1;0;1;2;0;1;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DJIGLA;D. DJIGLA
181;0;60906;78;181;0;208;0;72;40;82;73;98;1;40;40;84;81;80;0;40;40;75;73;79;1;83;76;77;84;65;1;23;80;78;75;81;2;2;4;3;5;1;5;5;11;7;0;0;1;0;2;0;1;1;0;0;0;1;1;3;1;3;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;TOLISSO;C. TOLISSO
216;0;60908;68;172;0;208;0;55;40;72;63;88;0;40;40;60;60;74;0;40;40;70;57;93;1;70;77;93;70;72;1;22;72;62;86;74;2;0;3;1;1;1;4;9;1;4;0;0;1;0;0;2;2;0;2;0;0;1;1;2;2;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;NKOUDOU;G. N'KOUDOU
217;0;60909;78;186;0;208;0;56;69;55;44;0;0;64;68;79;60;56;2;70;73;46;50;68;1;77;55;71;60;46;1;21;60;77;63;41;3;0;1;1;1;1;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MANDREA;A. MANDREA
217;0;60910;70;180;0;208;0;53;40;66;53;68;0;40;40;74;76;71;0;40;40;79;55;78;1;78;69;77;77;54;1;21;65;71;71;79;2;0;1;1;1;1;4;10;1;0;0;0;1;1;0;2;1;0;1;2;0;1;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HONORAT;F. HONORAT
219;0;60912;77;178;0;208;0;67;40;69;57;15;0;40;40;67;63;66;0;40;40;61;65;65;1;66;64;66;77;58;1;22;64;73;56;65;2;2;2;1;1;1;4;4;1;0;0;0;1;0;0;1;1;0;0;0;0;1;1;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ILAIMAHARITRA;M.ILAIMAHARITRA
116;0;60914;79;182;0;224;0;76;40;74;56;11;2;40;40;83;76;72;0;40;40;60;77;78;1;76;71;76;78;59;0;21;72;79;72;65;2;1;2;1;3;1;6;1;7;0;0;0;1;0;0;0;1;0;0;0;2;1;0;2;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;RIEDEWALD;J. RIEDEWALD
242;0;60915;69;172;0;224;0;57;40;68;62;2;0;40;40;74;67;75;0;40;40;68;58;81;1;76;75;82;73;66;1;21;67;62;75;71;2;1;1;2;2;1;4;9;1;0;0;0;1;1;1;2;2;0;2;1;0;2;2;2;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;D. DOS SANTOS;D. DOS SANTOS
245;0;60916;70;178;190;224;0;53;40;69;59;20;0;40;40;74;65;72;0;40;40;66;60;83;1;72;76;83;72;61;1;22;71;70;65;73;3;0;2;1;3;1;3;10;15;0;0;0;1;0;0;2;1;0;2;0;0;1;1;3;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BASACIKOGLU;B. BASAÇIKOGLU
252;0;60922;72;177;0;48;0;50;40;71;67;65;0;40;40;69;65;84;0;40;40;71;46;87;1;75;84;84;74;76;1;22;70;65;73;75;1;0;3;3;3;1;4;10;1;0;0;0;1;2;1;2;0;0;1;2;0;2;0;1;1;2;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;TRAORE;B. TRAORÉ
1141;0;60924;64;174;0;166;0;55;40;74;70;66;0;40;40;60;60;80;0;40;40;58;52;79;1;77;80;82;75;59;1;23;65;60;78;76;3;1;1;5;1;1;4;9;1;0;0;0;1;0;1;1;2;0;2;0;0;2;2;3;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;THOMAS;R. THOMAS
0;0;60928;82;183;0;210;0;55;40;81;63;8;0;40;40;68;62;83;0;40;40;75;54;85;2;78;87;83;73;70;1;21;75;70;79;81;3;0;5;3;3;2;6;9;13;4;0;0;2;0;1;1;2;0;2;1;0;2;1;3;1;3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;BRANDT;J. BRANDT
0;0;60942;68;177;0;146;0;62;40;78;68;12;0;40;40;69;65;80;0;40;40;75;61;75;1;82;81;76;78;70;1;29;75;66;80;77;4;1;4;1;1;1;6;5;1;6;0;0;1;1;2;1;1;0;1;0;0;1;2;3;1;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;RODRIGUINHO;RODRIGUINHO
1249;0;60956;70;181;0;146;0;70;40;63;61;0;2;40;40;68;66;67;0;40;40;51;70;74;1;70;67;77;74;65;1;22;66;72;70;65;2;0;1;1;1;1;3;2;1;12;0;0;1;0;0;0;1;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;AILTON;AILTON
0;0;60965;80;180;0;146;0;66;40;67;64;5;0;40;40;73;61;73;0;40;40;67;62;74;1;67;68;73;76;69;1;21;61;70;69;72;4;2;1;1;1;1;4;10;1;0;0;0;1;0;0;2;0;0;1;1;0;1;1;4;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;G. TOCANTINS;G. TOCANTINS
1255;0;60968;78;187;0;146;0;78;40;65;50;8;0;40;40;79;79;66;0;40;40;56;75;67;1;73;63;67;74;54;1;21;64;79;74;59;2;0;2;1;1;1;2;1;1;0;0;0;1;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LUCAO;LUCÃO
1256;0;60977;67;180;0;147;0;50;40;70;55;0;1;40;40;73;72;64;0;40;40;71;50;78;1;76;65;78;76;53;1;22;68;76;64;70;3;0;1;2;2;1;4;12;1;0;0;0;1;2;0;1;1;0;2;2;2;1;1;3;1;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ORELLANA;N. ORELLANA
1256;0;60980;65;174;0;147;0;67;40;59;50;13;0;40;40;66;60;52;0;40;40;60;61;50;1;55;50;62;67;54;0;18;63;65;60;61;1;1;1;1;1;1;5;5;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ALVAREZ;R. ÁLVAREZ
1256;0;60981;67;176;0;147;0;70;40;71;63;2;0;40;40;71;68;65;0;40;40;66;71;78;1;69;63;77;72;58;0;21;73;76;67;69;3;1;1;1;1;1;5;5;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;3;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ARAYA;J. ARAYA
2542;0;60982;78;190;0;147;0;70;74;58;45;96;0;82;77;75;62;51;2;84;83;45;42;66;1;79;49;69;70;43;1;24;65;75;65;55;3;0;1;1;3;1;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;3;0;3;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CASTELLON;G. CASTELLÓN
2542;0;60984;74;180;0;147;0;67;40;68;55;8;1;40;40;70;66;69;0;40;40;63;62;74;1;69;70;77;77;54;1;23;65;69;75;67;3;0;1;1;3;5;4;3;9;11;0;0;1;1;0;0;0;2;0;2;0;2;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SOTO;J. SOTO
0;0;60989;66;174;0;236;0;53;40;67;58;8;1;40;40;67;62;66;0;40;40;67;52;76;1;68;70;77;76;63;1;28;61;65;69;68;1;0;2;5;5;1;4;9;1;0;0;0;1;0;0;1;2;1;2;0;0;1;1;1;2;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;C. LOBATO;LOBATO
172;0;60990;78;180;0;236;0;68;40;66;59;110;0;40;40;71;66;64;0;40;40;60;78;69;1;80;59;71;76;65;1;37;62;76;64;64;1;1;2;1;1;1;5;3;16;0;0;0;1;0;0;0;0;2;0;0;2;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NAGORE;NAGORE
